rms_value,rms_avg,rms_std,is_day,weather_type,sound_category
5,3.6,1.1737877892237416,día,parcialmente nublado,Ambiente tranquilo
2,3.5,1.2692955162073225,día,soleado,Ambiente tranquilo
3,3.5,1.2692955162073225,día,parcialmente nublado,Ambiente tranquilo
2,3.4,1.3498971140701967,día,parcialmente nublado,Ambiente tranquilo
4,3.4,1.3498971140701967,día,parcialmente nublado,Ambiente tranquilo
2,3.4,1.3498971140701967,día,soleado,Ambiente tranquilo
2,3.3,1.4181364911262442,día,soleado,Ambiente tranquilo
3,3.3,1.4181364911262442,día,parcialmente nublado,Ambiente tranquilo
3,3.0,1.0540925516593025,día,soleado,Ambiente tranquilo
2,2.8,1.032795557222734,día,parcialmente nublado,Ambiente tranquilo
3,2.6,0.6992058961715656,día,parcialmente nublado,Ambiente tranquilo
5,2.9,0.9944289241777506,día,parcialmente nublado,Ambiente tranquilo
4,3.0,1.0540925516593027,día,parcialmente nublado,Ambiente tranquilo
9,3.7,2.110818692334473,día,soleado,Ambiente tranquilo
3,3.6,2.1186998100820866,día,parcialmente nublado,Ambiente tranquilo
5,3.9,2.0789954830579696,día,parcialmente nublado,Ambiente tranquilo
5,4.2,1.9888578511067627,día,soleado,Ambiente tranquilo
2,4.1,2.0789954830580073,día,soleado,Ambiente tranquilo
1511,154.9,476.4893493038396,día,parcialmente nublado,Pico inesperado
2105,365.2,773.206138965108,día,parcialmente nublado,Pico inesperado
691,434.0,767.9881364824423,día,parcialmente nublado,Pico inesperado
1881,621.6,873.4403496773213,día,parcialmente nublado,Pico inesperado
1489,770.1,882.9567058720611,día,parcialmente nublado,Pico inesperado
2182,987.4,940.3609472490381,día,soleado,Pico inesperado
1261,1113.2,875.9798069717242,día,soleado,Pico inesperado
758,1188.5,799.1262242113066,día,parcialmente nublado,Pico inesperado
837,1271.7,699.2918719835227,día,soleado,Pico inesperado
6,1272.1,698.4855760858611,día,soleado,Ambiente tranquilo
9,1121.9,796.0797628936978,día,parcialmente nublado,Ambiente tranquilo
2,911.6,785.2187522524446,día,parcialmente nublado,Ambiente tranquilo
6,843.1,834.9079057663234,día,soleado,Ambiente tranquilo
10,656.0,784.601526607967,día,parcialmente nublado,Ambiente tranquilo
4,507.5,749.1542268155151,día,soleado,Ambiente tranquilo
2,289.5,474.6259931075519,día,soleado,Ambiente tranquilo
4,163.8,334.51816094196806,día,soleado,Ambiente tranquilo
5,88.5,263.00918868611745,día,soleado,Ambiente tranquilo
60,10.8,17.485231863766888,día,parcialmente nublado,Ambiente tranquilo
3,10.5,17.60208320994105,día,soleado,Ambiente tranquilo
3,9.9,17.76044293731686,día,parcialmente nublado,Ambiente tranquilo
6,10.3,17.607132393080548,día,soleado,Ambiente tranquilo
3,10.0,17.713773674012344,día,parcialmente nublado,Ambiente tranquilo
4,9.4,17.81509971271933,día,soleado,Ambiente tranquilo
5,9.5,17.78420022868986,día,parcialmente nublado,Ambiente tranquilo
5,9.8,17.66855335827279,día,soleado,Ambiente tranquilo
7,10.1,17.584399651607846,día,parcialmente nublado,Ambiente tranquilo
3,9.9,17.660061658276643,día,parcialmente nublado,Ambiente tranquilo
5,4.4,1.4298407046927277,día,parcialmente nublado,Ambiente tranquilo
2,4.3,1.5670212353083317,día,soleado,Ambiente tranquilo
6,4.6,1.5776212743370175,día,soleado,Ambiente tranquilo
8,4.8,1.873795908700596,día,soleado,Ambiente tranquilo
8,5.3,2.002775850529304,día,parcialmente nublado,Ambiente tranquilo
3,5.2,2.0976176954707952,día,parcialmente nublado,Ambiente tranquilo
7,5.4,2.170509411973013,día,soleado,Ambiente tranquilo
7,5.6,2.2211108323732454,día,soleado,Ambiente tranquilo
5,5.4,2.170509411973013,día,soleado,Ambiente tranquilo
6,5.7,2.0027758505293614,día,parcialmente nublado,Ambiente tranquilo
13,6.5,3.027650353495202,día,soleado,Ambiente tranquilo
55,11.8,15.396969398651887,día,parcialmente nublado,Ambiente tranquilo
8,12.0,15.32608524331132,día,parcialmente nublado,Ambiente tranquilo
11,12.3,15.268340519472916,día,soleado,Ambiente tranquilo
9,12.4,15.240297459794641,día,soleado,Ambiente tranquilo
5,12.6,15.115848930352714,día,parcialmente nublado,Ambiente tranquilo
6,12.5,15.160255054902265,día,parcialmente nublado,Ambiente tranquilo
5,12.3,15.253779130895204,día,soleado,Ambiente tranquilo
4,12.2,15.31012736708471,día,soleado,Ambiente tranquilo
4,12.0,15.412837362144312,día,soleado,Ambiente tranquilo
10,11.7,15.420404952051188,día,parcialmente nublado,Ambiente tranquilo
7,6.9,2.514402954694282,día,soleado,Ambiente tranquilo
11,7.2,2.8205594395277047,día,parcialmente nublado,Ambiente tranquilo
9,7.0,2.5819888967654054,día,soleado,Ambiente tranquilo
9,7.0,2.5819888967654054,día,parcialmente nublado,Ambiente tranquilo
7,7.2,2.4855135835740394,día,parcialmente nublado,Ambiente tranquilo
4,7.0,2.666666665982886,día,soleado,Ambiente tranquilo
8,7.3,2.58413965840299,día,parcialmente nublado,Ambiente tranquilo
8,7.7,2.3118054504646404,día,soleado,Ambiente tranquilo
3,7.6,2.503331113340819,día,soleado,Ambiente tranquilo
5,7.1,2.4698178063074265,día,parcialmente nublado,Ambiente tranquilo
8,7.2,2.4855135835740394,día,soleado,Ambiente tranquilo
6,6.7,2.1108186923344583,día,soleado,Ambiente tranquilo
10,6.8,2.250925734674452,día,soleado,Ambiente tranquilo
12,7.1,2.7264140055550183,día,parcialmente nublado,Ambiente tranquilo
10,7.4,2.8751811530788918,día,parcialmente nublado,Ambiente tranquilo
9,7.9,2.643650673830144,día,soleado,Ambiente tranquilo
3,7.4,3.0623157534994947,día,soleado,Ambiente tranquilo
7,7.3,3.0568684042329637,día,parcialmente nublado,Ambiente tranquilo
8,7.8,2.65832027096441,noche,con niebla,Ambiente tranquilo
7,8.0,2.494438257118417,noche,parcialmente nublado,Ambiente tranquilo
4,7.6,2.7968235944685063,noche,parcialmente nublado,Ambiente tranquilo
4,7.4,2.9888682355846217,noche,con niebla,Ambiente tranquilo
3,6.7,3.12872000748579,noche,parcialmente nublado,Ambiente tranquilo
7,6.2,2.5298221274138437,noche,parcialmente nublado,Ambiente tranquilo
3,5.5,2.321398045411685,noche,parcialmente nublado,Ambiente tranquilo
3,4.9,2.0789954830576662,noche,parcialmente nublado,Ambiente tranquilo
4,5.0,1.9999999990880033,noche,con niebla,Ambiente tranquilo
5,4.8,1.8737959087005738,noche,con niebla,Ambiente tranquilo
7,4.7,1.7029386355215037,noche,con niebla,Ambiente tranquilo
4,4.4,1.5055453042065305,noche,con niebla,Ambiente tranquilo
3,4.3,1.567021235308305,noche,con niebla,Ambiente tranquilo
4,4.3,1.567021235308305,noche,parcialmente nublado,Ambiente tranquilo
3,4.3,1.567021235308305,noche,con niebla,Ambiente tranquilo
5,4.1,1.2866839362901252,noche,parcialmente nublado,Ambiente tranquilo
2,4.0,1.4142135610831337,noche,con niebla,Ambiente tranquilo
1256,129.3,395.88439670635165,noche,parcialmente nublado,Pico inesperado
1853,314.2,668.6704552900287,noche,parcialmente nublado,Pico inesperado
1257,439.4,719.613970588859,noche,parcialmente nublado,Pico inesperado
1882,626.9,830.2048542377939,noche,parcialmente nublado,Pico inesperado
2218,848.3,934.3194849728849,noche,parcialmente nublado,Pico inesperado
1791,1027.1,925.6248880261,noche,parcialmente nublado,Pico inesperado
1467,1173.4,859.1840056446306,noche,parcialmente nublado,Pico inesperado
1117,1284.8,756.6754478198235,noche,con niebla,Pico inesperado
1587,1443.0,610.6630276456325,noche,parcialmente nublado,Pico inesperado
2551,1697.9,454.3159571145241,noche,con niebla,Pico inesperado
1902,1762.5,429.7643411090386,noche,con niebla,Pico inesperado
17,1578.9,696.321038665992,noche,parcialmente nublado,Ambiente tranquilo
5,1453.7,855.0866167951754,noche,con niebla,Ambiente tranquilo
2,1265.7,951.6716345462844,noche,parcialmente nublado,Ambiente tranquilo
3,1044.2,963.098218136538,noche,con niebla,Ambiente tranquilo
2,865.3,975.0465572929763,noche,con niebla,Ambiente tranquilo
2,718.8,984.6072877605097,noche,con niebla,Ambiente tranquilo
2,607.3,997.5514523070959,noche,con niebla,Ambiente tranquilo
2,448.8,949.3467695678355,noche,con niebla,Ambiente tranquilo
2,193.9,600.1832035118723,noche,con niebla,Ambiente tranquilo
24,6.1,7.823753006497285,noche,parcialmente nublado,Ambiente tranquilo
4,4.8,6.828046735178727,noche,con niebla,Ambiente tranquilo
1,4.4,6.931409989317226,noche,parcialmente nublado,Ambiente tranquilo
6,4.8,6.892830413311629,noche,con niebla,Ambiente tranquilo
3,4.8,6.892830413311629,noche,con niebla,Ambiente tranquilo
2,4.8,6.892830413311629,noche,parcialmente nublado,Ambiente tranquilo
2,4.8,6.892830413311629,noche,con niebla,Ambiente tranquilo
2,4.8,6.892830413311629,noche,parcialmente nublado,Ambiente tranquilo
2,4.8,6.892830413311629,noche,con niebla,Ambiente tranquilo
2,4.8,6.892830413311629,noche,parcialmente nublado,Ambiente tranquilo
4,2.8,1.475729573240997,noche,parcialmente nublado,Ambiente tranquilo
2,2.6,1.4298407044158743,noche,parcialmente nublado,Ambiente tranquilo
3,2.8,1.3165611755226607,noche,con niebla,Ambiente tranquilo
5,2.7,1.05934990337583,noche,con niebla,Ambiente tranquilo
2,2.6,1.0749676977079798,noche,con niebla,Ambiente tranquilo
3,2.7,1.05934990337583,noche,con niebla,Ambiente tranquilo
3,2.8,1.0327955568392728,noche,parcialmente nublado,Ambiente tranquilo
3,2.9,0.9944289237795152,noche,parcialmente nublado,Ambiente tranquilo
2,2.9,0.9944289237795152,noche,con niebla,Ambiente tranquilo
2,2.9,0.9944289237795152,noche,con niebla,Ambiente tranquilo
2,2.7,0.9486832957105118,noche,parcialmente nublado,Ambiente tranquilo
3,2.8,0.9189365810569964,noche,con niebla,Ambiente tranquilo
3,2.8,0.9189365810569964,noche,con niebla,Ambiente tranquilo
2,2.5,0.5270462724825007,noche,parcialmente nublado,Ambiente tranquilo
3,2.6,0.5163977751953489,noche,parcialmente nublado,Ambiente tranquilo
4,2.7,0.6749485544215306,noche,con niebla,Ambiente tranquilo
4,2.8,0.7888106349324274,noche,con niebla,Ambiente tranquilo
4,2.9,0.8755950332357205,noche,con niebla,Ambiente tranquilo
2,2.9,0.8755950332357205,noche,parcialmente nublado,Ambiente tranquilo
2,2.9,0.8755950332357205,noche,parcialmente nublado,Ambiente tranquilo
3,3.0,0.8164965782091076,noche,con niebla,Ambiente tranquilo
4,3.1,0.8755950332358563,noche,con niebla,Ambiente tranquilo
3,3.1,0.8755950332358563,noche,con niebla,Ambiente tranquilo
3,3.2,0.7888106349327287,noche,con niebla,Ambiente tranquilo
4,3.3,0.8232725996525386,noche,parcialmente nublado,Ambiente tranquilo
2,3.1,0.8755950332358563,noche,parcialmente nublado,Ambiente tranquilo
5,3.2,1.032795556839503,noche,con niebla,Ambiente tranquilo
3,3.1,0.9944289237796347,noche,parcialmente nublado,Ambiente tranquilo
3,3.2,0.918936581057255,noche,parcialmente nublado,Ambiente tranquilo
5,3.5,0.9718253135237597,noche,parcialmente nublado,Ambiente tranquilo
4,3.6,0.9660917807820132,noche,con niebla,Ambiente tranquilo
4,3.6,0.9660917807820132,noche,con niebla,Ambiente tranquilo
1,3.4,1.2649110623126791,noche,con niebla,Ambiente tranquilo
5,3.6,1.3498971137769908,noche,parcialmente nublado,Ambiente tranquilo
3,3.5,1.354006399133491,noche,con niebla,Ambiente tranquilo
5,3.8,1.3165611755231121,noche,parcialmente nublado,Ambiente tranquilo
6,3.9,1.449137673087545,noche,parcialmente nublado,Ambiente tranquilo
6,4.2,1.549193337050589,noche,parcialmente nublado,Ambiente tranquilo
5,4.4,1.5055453039443365,noche,con niebla,Ambiente tranquilo
3,4.2,1.549193337050589,noche,parcialmente nublado,Ambiente tranquilo
4,4.2,1.549193337050589,noche,parcialmente nublado,Ambiente tranquilo
3,4.1,1.5951314804762227,noche,con niebla,Ambiente tranquilo
4,4.4,1.1737877888868822,noche,parcialmente nublado,Ambiente tranquilo
4,4.3,1.1595018068146783,noche,con niebla,Ambiente tranquilo
2,4.2,1.3165611755232924,noche,con niebla,Ambiente tranquilo
4,4.1,1.2866839359832614,noche,con niebla,Ambiente tranquilo
7,4.2,1.4757295732415603,noche,con niebla,Ambiente tranquilo
4,4.0,1.333333331668972,noche,parcialmente nublado,Ambiente tranquilo
3,3.8,1.3165611755231121,noche,parcialmente nublado,Ambiente tranquilo
2033,206.8,641.6625627574358,noche,parcialmente nublado,Pico inesperado
1149,321.3,700.879455477978,noche,con niebla,Pico inesperado
1112,432.2,731.9677892123672,noche,parcialmente nublado,Pico inesperado
624,494.2,717.7885482508035,noche,con niebla,Pico inesperado
1775,671.3,797.4606991361161,noche,parcialmente nublado,Pico inesperado
1894,860.5,844.1010010656287,noche,parcialmente nublado,Pico inesperado
2536,1113.7,933.6406696368774,noche,parcialmente nublado,Pico inesperado
1562,1269.2,855.0210913577885,noche,parcialmente nublado,Pico inesperado
1529,1421.7,731.3421527879011,noche,parcialmente nublado,Pico inesperado
1723,1593.7,537.0685969015274,noche,parcialmente nublado,Pico inesperado
22,1392.6,704.653453045457,noche,con niebla,Ambiente tranquilo
4,1278.1,830.4346184712874,noche,con niebla,Ambiente tranquilo
6,1167.5,923.4548957282329,noche,con niebla,Ambiente tranquilo
3,1105.4,983.0239287242408,noche,parcialmente nublado,Ambiente tranquilo
8,928.7,1007.7873508059333,noche,parcialmente nublado,Ambiente tranquilo
11,740.4,982.9953317397895,noche,parcialmente nublado,Ambiente tranquilo
6,487.4,772.5565351480735,noche,parcialmente nublado,Ambiente tranquilo
6,331.8,683.6551762401836,noche,con niebla,Ambiente tranquilo
4,179.3,542.4289098326328,noche,parcialmente nublado,Ambiente tranquilo
5,7.5,5.582711407804629,noche,con niebla,Ambiente tranquilo
8,6.1,2.3781411967584636,noche,con niebla,Ambiente tranquilo
14,7.1,3.3149493035420408,noche,parcialmente nublado,Ambiente tranquilo
9,7.4,3.339993346059354,noche,parcialmente nublado,Ambiente tranquilo
9,8.0,2.98142396935668,noche,parcialmente nublado,Ambiente tranquilo
15,8.7,3.713339317252743,noche,con niebla,Ambiente tranquilo
18,9.4,4.7187568980435275,noche,parcialmente nublado,Ambiente tranquilo
14,10.2,4.7562823947269495,noche,con niebla,Ambiente tranquilo
7,10.3,4.667856990638881,noche,parcialmente nublado,Ambiente tranquilo
6,10.5,4.403281604105786,noche,con niebla,Ambiente tranquilo
2,10.2,4.894441291069173,noche,con niebla,Ambiente tranquilo
5,9.9,5.130518708511772,noche,con niebla,Ambiente tranquilo
4,8.9,5.216427044182391,noche,con niebla,Ambiente tranquilo
10,9.0,5.228129046752742,noche,parcialmente nublado,Ambiente tranquilo
10,9.1,5.237683966172435,noche,parcialmente nublado,Ambiente tranquilo
4,8.0,5.011098792408384,noche,parcialmente nublado,Ambiente tranquilo
7,6.9,3.573047251693082,noche,con niebla,Ambiente tranquilo
4,5.9,2.64365067379428,noche,con niebla,Ambiente tranquilo
3,5.5,2.758824225512541,noche,con niebla,Ambiente tranquilo
2,5.1,2.96085573151245,noche,parcialmente nublado,Ambiente tranquilo
5,5.4,2.7568097497222555,noche,con niebla,Ambiente tranquilo
4,5.3,2.790858091170617,noche,con niebla,Ambiente tranquilo
3,5.2,2.859681411266177,noche,con niebla,Ambiente tranquilo
4,4.6,2.319003616629534,noche,parcialmente nublado,Ambiente tranquilo
3,3.9,1.370320318006096,noche,con niebla,Ambiente tranquilo
4,3.9,1.370320318006096,noche,con niebla,Ambiente tranquilo
4,3.6,0.8432740404361057,noche,parcialmente nublado,Ambiente tranquilo
3,3.5,0.8498365833408621,noche,con niebla,Ambiente tranquilo
3,3.5,0.8498365833408621,noche,con niebla,Ambiente tranquilo
8,4.1,1.5238839254959429,noche,con niebla,Ambiente tranquilo
2,3.8,1.6193277056805697,noche,con niebla,Ambiente tranquilo
2,3.6,1.7126976760349906,noche,con niebla,Ambiente tranquilo
4,3.7,1.7029386354658818,noche,parcialmente nublado,Ambiente tranquilo
4,3.7,1.7029386354658818,noche,parcialmente nublado,Ambiente tranquilo
3,3.7,1.7029386354658818,noche,parcialmente nublado,Ambiente tranquilo
4,3.7,1.7029386354658818,noche,parcialmente nublado,Ambiente tranquilo
8,4.1,2.1832697182962457,noche,parcialmente nublado,Ambiente tranquilo
3,4.1,2.1832697182962457,noche,con niebla,Ambiente tranquilo
14,5.2,3.7653389985420054,noche,con niebla,Ambiente tranquilo
3,4.7,3.683295625228828,noche,con niebla,Ambiente tranquilo
2,4.7,3.683295625228828,noche,con niebla,Ambiente tranquilo
3,4.8,3.614784455929551,noche,con niebla,Ambiente tranquilo
1792,183.6,565.1456449447313,noche,parcialmente nublado,Pico inesperado
874,270.6,600.297370753304,noche,con niebla,Pico inesperado
763,346.6,610.6736171365709,noche,parcialmente nublado,Pico inesperado
3242,670.4,1083.912788619698,noche,con niebla,Pico inesperado
698,739.4,1058.729867970735,noche,con niebla,Pico inesperado
1229,862.0,1034.6924395415485,noche,parcialmente nublado,Pico inesperado
1983,1058.9,1042.7067820501265,noche,parcialmente nublado,Pico inesperado
2012,1259.8,1009.6756134741701,noche,parcialmente nublado,Pico inesperado
3148,1574.4,1062.9367285445012,noche,con niebla,Pico inesperado
6,1574.7,1062.4442521322642,noche,con niebla,Ambiente tranquilo
4,1395.9,1167.1082450036727,noche,con niebla,Ambiente tranquilo
2,1308.7,1240.690403677636,noche,con niebla,Ambiente tranquilo
4,1232.8,1299.6007763070068,noche,con niebla,Ambiente tranquilo
9,909.5,1136.086484384,noche,parcialmente nublado,Ambiente tranquilo
4,840.1,1171.099526086488,noche,parcialmente nublado,Ambiente tranquilo
4,717.6,1189.8190525360458,noche,parcialmente nublado,Ambiente tranquilo
3,519.6,1118.4513300889644,noche,parcialmente nublado,Ambiente tranquilo
3,318.7,994.116587171185,noche,con niebla,Ambiente tranquilo
4,4.3,1.946506841371961,noche,con niebla,Ambiente tranquilo
3,4.0,1.8856180817371062,noche,parcialmente nublado,Ambiente tranquilo
3,3.9,1.9119507185525801,noche,parcialmente nublado,Ambiente tranquilo
4,4.1,1.7919573392605295,noche,parcialmente nublado,Ambiente tranquilo
3,4.0,1.8257418568767332,noche,con niebla,Ambiente tranquilo
4,3.5,0.5270462715883311,noche,con niebla,Ambiente tranquilo
3,3.4,0.5163977742824349,noche,parcialmente nublado,Ambiente tranquilo
5,3.5,0.7071067773804626,noche,con niebla,Ambiente tranquilo
4,3.6,0.6992058949311489,noche,con niebla,Ambiente tranquilo
3,3.6,0.6992058949311489,noche,parcialmente nublado,Ambiente tranquilo
10,4.2,2.149935398294792,noche,parcialmente nublado,Ambiente tranquilo
8,4.7,2.406010989897726,noche,parcialmente nublado,Ambiente tranquilo
10,5.4,2.836272983876124,noche,parcialmente nublado,Ambiente tranquilo
8,5.8,2.89827534831008,noche,parcialmente nublado,Ambiente tranquilo
9,6.4,2.875181152777989,noche,con niebla,Ambiente tranquilo
5,6.5,2.7988092696639097,noche,con niebla,Ambiente tranquilo
2,6.4,2.9514591485795987,noche,con niebla,Ambiente tranquilo
11,7.0,3.2317865707791915,noche,con niebla,Ambiente tranquilo
5,7.1,3.142893216830991,noche,con niebla,Ambiente tranquilo
5,7.3,2.9078437974176716,noche,parcialmente nublado,Ambiente tranquilo
5,6.8,2.8205594392211344,noche,con niebla,Ambiente tranquilo
7,6.7,2.79085809089473,noche,parcialmente nublado,Ambiente tranquilo
6,6.3,2.5407785322964407,noche,con niebla,Ambiente tranquilo
5,6.0,2.494438256771358,noche,parcialmente nublado,Ambiente tranquilo
8,5.9,2.3781411964342376,noche,con niebla,Ambiente tranquilo
7,6.1,2.37814119643432,noche,con niebla,Ambiente tranquilo
9,6.8,2.0439612942523304,noche,con niebla,Ambiente tranquilo
50,10.7,13.880842113229635,noche,parcialmente nublado,Ambiente tranquilo
12,11.4,13.737216279353836,noche,parcialmente nublado,Ambiente tranquilo
8,11.7,13.614126649883863,noche,con niebla,Ambiente tranquilo
7,11.9,13.519122259277804,noche,parcialmente nublado,Ambiente tranquilo
11,12.3,13.416821945071263,noche,parcialmente nublado,Ambiente tranquilo
6,12.3,13.416821945071263,noche,parcialmente nublado,Ambiente tranquilo
10,12.8,13.206059215172242,noche,parcialmente nublado,Ambiente tranquilo
7,12.7,13.250157231569073,noche,parcialmente nublado,Ambiente tranquilo
4,12.4,13.426342266652583,noche,parcialmente nublado,Ambiente tranquilo
9,12.4,13.426342266652583,noche,parcialmente nublado,Ambiente tranquilo
10,8.4,2.4585451875187205,noche,parcialmente nublado,Ambiente tranquilo
9,8.1,2.131770259448909,noche,con niebla,Ambiente tranquilo
7,8.0,2.1602468982255005,noche,parcialmente nublado,Ambiente tranquilo
6,7.9,2.233582074497134,noche,parcialmente nublado,Ambiente tranquilo
6,7.4,2.0110804158634465,noche,parcialmente nublado,Ambiente tranquilo
3,7.1,2.42441287168713,noche,con niebla,Ambiente tranquilo
6,6.7,2.213594360903477,noche,parcialmente nublado,Ambiente tranquilo
4,6.4,2.3664319121037654,noche,con niebla,Ambiente tranquilo
4,6.4,2.3664319121037654,noche,con niebla,Ambiente tranquilo
4,5.9,2.2827858212572663,noche,con niebla,Ambiente tranquilo
4,5.3,1.8287822284420214,noche,con niebla,Ambiente tranquilo
3,4.7,1.4181364905152305,noche,parcialmente nublado,Ambiente tranquilo
5,4.5,1.1785112996947629,noche,con niebla,Ambiente tranquilo
4,4.3,1.0593499029315951,noche,con niebla,Ambiente tranquilo
5,4.2,0.9189365805447108,noche,parcialmente nublado,Ambiente tranquilo
3,4.2,0.9189365805447108,noche,con niebla,Ambiente tranquilo
5,4.1,0.7378647837259951,noche,parcialmente nublado,Ambiente tranquilo
3,4.0,0.8164965776321632,noche,con niebla,Ambiente tranquilo
4,4.0,0.8164965776321632,noche,parcialmente nublado,Ambiente tranquilo
2,3.8,1.032795556383083,noche,con niebla,Ambiente tranquilo
2,3.6,1.1737877884845116,noche,con niebla,Ambiente tranquilo
3,3.6,1.1737877884845116,noche,parcialmente nublado,Ambiente tranquilo
2,3.3,1.1595018064071474,noche,parcialmente nublado,Ambiente tranquilo
4,3.3,1.1595018064071474,noche,con niebla,Ambiente tranquilo
5,3.3,1.1595018064071474,noche,parcialmente nublado,Ambiente tranquilo
5,3.5,1.2692955155236694,noche,con niebla,Ambiente tranquilo
3,3.3,1.1595018064071476,noche,parcialmente nublado,Ambiente tranquilo
3,3.3,1.1595018064071476,noche,parcialmente nublado,Ambiente tranquilo
4,3.3,1.1595018064071476,noche,parcialmente nublado,Ambiente tranquilo
6,3.7,1.3374935078372039,noche,con niebla,Ambiente tranquilo
4,3.9,1.1972189974902276,noche,con niebla,Ambiente tranquilo
4,4.0,1.1547005360489369,noche,parcialmente nublado,Ambiente tranquilo
4,4.2,0.918936580544711,noche,con niebla,Ambiente tranquilo
2,4.0,1.1547005360489369,noche,parcialmente nublado,Ambiente tranquilo
4,3.9,1.1005049321694493,noche,parcialmente nublado,Ambiente tranquilo
6,4.0,1.2472191267671953,noche,parcialmente nublado,Ambiente tranquilo
2,3.9,1.3703203174425864,noche,parcialmente nublado,Ambiente tranquilo
13,4.9,3.1428932168303003,noche,con niebla,Ambiente tranquilo
4,4.9,3.1428932168303003,noche,parcialmente nublado,Ambiente tranquilo
3,4.6,3.169297152219083,noche,con niebla,Ambiente tranquilo
6,4.8,3.1902629628915724,noche,parcialmente nublado,Ambiente tranquilo
3,4.7,3.2335051492421187,noche,con niebla,Ambiente tranquilo
2,4.5,3.341656275155483,noche,con niebla,Ambiente tranquilo
3,4.6,3.272783388146954,noche,con niebla,Ambiente tranquilo
4,4.6,3.272783388146954,noche,parcialmente nublado,Ambiente tranquilo
2,4.2,3.326659985824435,noche,parcialmente nublado,Ambiente tranquilo
2,4.2,3.326659985824435,noche,con niebla,Ambiente tranquilo
2,3.1,1.2866839356159534,noche,parcialmente nublado,Ambiente tranquilo
2,2.9,1.286683935615801,noche,con niebla,Ambiente tranquilo
7,3.3,1.828782228440948,noche,parcialmente nublado,Ambiente tranquilo
3,3.0,1.5634719182194645,noche,con niebla,Ambiente tranquilo
2,2.9,1.5951314801798178,noche,parcialmente nublado,Ambiente tranquilo
3,3.0,1.5634719182194645,noche,parcialmente nublado,Ambiente tranquilo
2,2.9,1.5951314801798178,noche,con niebla,Ambiente tranquilo
3,2.8,1.5491933367452932,noche,con niebla,Ambiente tranquilo
3,2.9,1.5238839249885254,noche,con niebla,Ambiente tranquilo
1,2.8,1.619327705203069,noche,parcialmente nublado,Ambiente tranquilo
18,4.4,5.037636129415952,noche,parcialmente nublado,Ambiente tranquilo
4,4.6,4.971027168074085,noche,con niebla,Ambiente tranquilo
5,4.4,4.903513479033538,noche,parcialmente nublado,Ambiente tranquilo
2,4.3,4.945255862963464,noche,parcialmente nublado,Ambiente tranquilo
2,4.3,4.945255862963464,noche,con niebla,Ambiente tranquilo
1657,169.7,522.6071500977845,noche,parcialmente nublado,Pico inesperado
3022,471.7,1035.6702660596159,noche,con niebla,Pico inesperado
2045,675.9,1130.0016175012988,noche,con niebla,Pico inesperado
1782,853.8,1152.1145583471948,noche,con niebla,Pico inesperado
1627,1016.4,1132.965352024891,noche,parcialmente nublado,Pico inesperado
1635,1178.1,1089.1836341448056,noche,parcialmente nublado,Pico inesperado
2455,1423.2,1071.2459827488517,noche,parcialmente nublado,Pico inesperado
2622,1684.9,1003.8300486968221,noche,con niebla,Pico inesperado
773,1762.0,882.4862605162745,noche,con niebla,Pico inesperado
2325,1994.3,640.2060518996109,noche,parcialmente nublado,Pico inesperado
1266,1955.2,674.1361220933865,noche,parcialmente nublado,Pico inesperado
1293,1782.3,586.1018208847694,noche,con niebla,Pico inesperado
132,1591.0,773.1723970470963,noche,parcialmente nublado,Pico inesperado
3379,1750.7,959.4895691633812,noche,parcialmente nublado,Pico inesperado
952,1683.2,992.339525229813,noche,parcialmente nublado,Pico inesperado
1059,1625.6,1011.9708164435033,noche,parcialmente nublado,Pico inesperado
1717,1551.8,970.8386752356595,noche,con niebla,Pico inesperado
359,1325.5,957.3154884594945,noche,parcialmente nublado,Pico inesperado
4,1248.6,1034.4105353076945,noche,parcialmente nublado,Ambiente tranquilo
3,1016.4,1026.5238212314173,noche,parcialmente nublado,Ambiente tranquilo
3,890.1,1069.2116981943054,noche,parcialmente nublado,Ambiente tranquilo
2,761.0,1092.8376925336242,noche,con niebla,Ambiente tranquilo
8,748.6,1101.4373639325393,noche,con niebla,Ambiente tranquilo
6,411.3,615.8297113109487,noche,parcialmente nublado,Ambiente tranquilo
5,316.6,595.9360890416144,noche,parcialmente nublado,Ambiente tranquilo
2,210.9,540.8171697635936,noche,con niebla,Ambiente tranquilo
3,39.5,112.27669195139055,noche,parcialmente nublado,Ambiente tranquilo
2,3.8,1.9888578499555536,noche,con niebla,Ambiente tranquilo
3,3.7,2.002775849386309,noche,con niebla,Ambiente tranquilo
2,3.6,2.0655911159859968,noche,parcialmente nublado,Ambiente tranquilo
3,3.6,2.0655911159859968,noche,parcialmente nublado,Ambiente tranquilo
2,3.6,2.0655911159859968,noche,parcialmente nublado,Ambiente tranquilo
